None	40.8 Gy 2 Gy per fraction x 25 fractions , total dose of 50 Gy to the primary tumor , 2 Gy fractions x 35 fractions ( total dose : 70 Gy ) during cycles 1 and 2 , 1.80 Gy fractions x 25 fractions ( total dose : <RT_DOSE-START> 45 Gy <RT_DOSE-END> ) 2.66 Gy fractions once per day x 15 fractions over 3 weeks , given during cycle 1 of chemotherapy ( total dose : 39.9 Gy ) 1.5 Gy fractions given <FractionFrequency-START> twice per day <FractionFrequency-END> ( at least 4 , but preferably 6 hours between fractions ) x 30 fractions ( total
DOSE-FXFREQ	Gy per fraction x 25 fractions , total dose of 50 Gy to the primary tumor , 2 Gy fractions x 35 fractions ( total dose : 70 Gy ) during cycles 1 and 2 , 1.80 Gy fractions x 25 fractions ( total dose : 45 Gy ) <RT_DOSE-START> 2.66 Gy <RT_DOSE-END> fractions <FractionFrequency-START> once per day <FractionFrequency-END> x 15 fractions over 3 weeks , given during cycle 1 of chemotherapy ( total dose : 39.9 Gy ) 1.5 Gy fractions given twice per day ( at least 4 , but preferably 6 hours between fractions ) x 30 fractions ( total dose : 45 Gy
None	Gy per fraction x 25 fractions , total dose of 50 Gy to the primary tumor , 2 Gy fractions x 35 fractions ( total dose : 70 Gy ) during cycles 1 and 2 , 1.80 Gy fractions x 25 fractions ( total dose : 45 Gy ) <RT_DOSE-START> 2.66 Gy <RT_DOSE-END> fractions once per day x 15 fractions over 3 weeks , given during cycle 1 of chemotherapy ( total dose : 39.9 Gy ) 1.5 Gy fractions given <FractionFrequency-START> twice per day <FractionFrequency-END> ( at least 4 , but preferably 6 hours between fractions ) x 30 fractions ( total dose : 45 Gy
DOSE-FXFREQ	fractions ( total dose : 70 Gy ) during cycles 1 and 2 , 1.80 Gy fractions x 25 fractions ( total dose : 45 Gy ) 2.66 Gy fractions <FractionFrequency-START> once per day <FractionFrequency-END> x 15 fractions over 3 weeks , given during cycle 1 of chemotherapy ( total dose : <RT_DOSE-START> 39.9 Gy <RT_DOSE-END> ) 1.5 Gy fractions given twice per day ( at least 4 , but preferably 6 hours between fractions ) x 30 fractions ( total dose : 45 Gy ) over 3 weeks , started on cycle 1 day 2 of chemotherapy 1.80 to 2.00 Gy fractions x 30 to 33
None	fractions ( total dose : 70 Gy ) during cycles 1 and 2 , 1.80 Gy fractions x 25 fractions ( total dose : 45 Gy ) 2.66 Gy fractions once per day x 15 fractions over 3 weeks , given during cycle 1 of chemotherapy ( total dose : <RT_DOSE-START> 39.9 Gy <RT_DOSE-END> ) 1.5 Gy fractions given <FractionFrequency-START> twice per day <FractionFrequency-END> ( at least 4 , but preferably 6 hours between fractions ) x 30 fractions ( total dose : 45 Gy ) over 3 weeks , started on cycle 1 day 2 of chemotherapy 1.80 to 2.00 Gy fractions x 30 to 33
None	: 70 Gy ) during cycles 1 and 2 , 1.80 Gy fractions x 25 fractions ( total dose : 45 Gy ) 2.66 Gy fractions <FractionFrequency-START> once per day <FractionFrequency-END> x 15 fractions over 3 weeks , given during cycle 1 of chemotherapy ( total dose : 39.9 Gy ) <RT_DOSE-START> 1.5 Gy <RT_DOSE-END> fractions given twice per day ( at least 4 , but preferably 6 hours between fractions ) x 30 fractions ( total dose : 45 Gy ) over 3 weeks , started on cycle 1 day 2 of chemotherapy 1.80 to 2.00 Gy fractions x 30 to 33 fractions ( total dose
DOSE-FXFREQ	: 70 Gy ) during cycles 1 and 2 , 1.80 Gy fractions x 25 fractions ( total dose : 45 Gy ) 2.66 Gy fractions once per day x 15 fractions over 3 weeks , given during cycle 1 of chemotherapy ( total dose : 39.9 Gy ) <RT_DOSE-START> 1.5 Gy <RT_DOSE-END> fractions given <FractionFrequency-START> twice per day <FractionFrequency-END> ( at least 4 , but preferably 6 hours between fractions ) x 30 fractions ( total dose : 45 Gy ) over 3 weeks , started on cycle 1 day 2 of chemotherapy 1.80 to 2.00 Gy fractions x 30 to 33 fractions ( total dose
None	Gy fractions <FractionFrequency-START> once per day <FractionFrequency-END> x 15 fractions over 3 weeks , given during cycle 1 of chemotherapy ( total dose : 39.9 Gy ) 1.5 Gy fractions given twice per day ( at least 4 , but preferably 6 hours between fractions ) x 30 fractions ( total dose : <RT_DOSE-START> 45 Gy <RT_DOSE-END> ) over 3 weeks , started on cycle 1 day 2 of chemotherapy 1.80 to 2.00 Gy fractions x 30 to 33 fractions ( total dose : 60 to 66 Gy ) 1.5 Gy fractions given twice per day ( 4 or more hours between fractions ) x 30 fractions (
DOSE-FXFREQ	Gy fractions once per day x 15 fractions over 3 weeks , given during cycle 1 of chemotherapy ( total dose : 39.9 Gy ) 1.5 Gy fractions given <FractionFrequency-START> twice per day <FractionFrequency-END> ( at least 4 , but preferably 6 hours between fractions ) x 30 fractions ( total dose : <RT_DOSE-START> 45 Gy <RT_DOSE-END> ) over 3 weeks , started on cycle 1 day 2 of chemotherapy 1.80 to 2.00 Gy fractions x 30 to 33 fractions ( total dose : 60 to 66 Gy ) 1.5 Gy fractions given twice per day ( 4 or more hours between fractions ) x 30 fractions (
None	Gy fractions once per day x 15 fractions over 3 weeks , given during cycle 1 of chemotherapy ( total dose : 39.9 Gy ) 1.5 Gy fractions given twice per day ( at least 4 , but preferably 6 hours between fractions ) x 30 fractions ( total dose : <RT_DOSE-START> 45 Gy <RT_DOSE-END> ) over 3 weeks , started on cycle 1 day 2 of chemotherapy 1.80 to 2.00 Gy fractions x 30 to 33 fractions ( total dose : 60 to 66 Gy ) 1.5 Gy fractions given <FractionFrequency-START> twice per day <FractionFrequency-END> ( 4 or more hours between fractions ) x 30 fractions (
None	of chemotherapy ( total dose : 39.9 Gy ) 1.5 Gy fractions given <FractionFrequency-START> twice per day <FractionFrequency-END> ( at least 4 , but preferably 6 hours between fractions ) x 30 fractions ( total dose : 45 Gy ) over 3 weeks , started on cycle 1 day 2 of chemotherapy 1.80 to <RT_DOSE-START> 1.80 to 2.00 Gy <RT_DOSE-END> fractions x 30 to 33 fractions ( total dose : 60 to 66 Gy ) 1.5 Gy fractions given twice per day ( 4 or more hours between fractions ) x 30 fractions ( total dose : 45 Gy ) over 3 weeks , started on cycle 1 day 2 of chemotherapy
None	of chemotherapy ( total dose : 39.9 Gy ) 1.5 Gy fractions given twice per day ( at least 4 , but preferably 6 hours between fractions ) x 30 fractions ( total dose : 45 Gy ) over 3 weeks , started on cycle 1 day 2 of chemotherapy <RT_DOSE-START> 1.80 to 2.00 Gy <RT_DOSE-END> fractions x 30 to 33 fractions ( total dose : 60 to 66 Gy ) 1.5 Gy fractions given <FractionFrequency-START> twice per day <FractionFrequency-END> ( 4 or more hours between fractions ) x 30 fractions ( total dose : 45 Gy ) over 3 weeks , started on cycle 1 day 2 of chemotherapy
None	<FractionFrequency-START> twice per day <FractionFrequency-END> ( at least 4 , but preferably 6 hours between fractions ) x 30 fractions ( total dose : 45 Gy ) over 3 weeks , started on cycle 1 day 2 of chemotherapy 1.80 to 2.00 Gy fractions x 30 to 33 fractions ( total dose : 60 to <RT_DOSE-START> 60 to 66 Gy <RT_DOSE-END> ) 1.5 Gy fractions given twice per day ( 4 or more hours between fractions ) x 30 fractions ( total dose : 45 Gy ) over 3 weeks , started on cycle 1 day 2 of chemotherapy 1.8 Gy fractions x 25 fractions , for a total dose of 45
None	twice per day ( at least 4 , but preferably 6 hours between fractions ) x 30 fractions ( total dose : 45 Gy ) over 3 weeks , started on cycle 1 day 2 of chemotherapy 1.80 to 2.00 Gy fractions x 30 to 33 fractions ( total dose : <RT_DOSE-START> 60 to 66 Gy <RT_DOSE-END> ) 1.5 Gy fractions given <FractionFrequency-START> twice per day <FractionFrequency-END> ( 4 or more hours between fractions ) x 30 fractions ( total dose : 45 Gy ) over 3 weeks , started on cycle 1 day 2 of chemotherapy 1.8 Gy fractions x 25 fractions , for a total dose of 45
DOSE-FXFREQ	4 , but preferably 6 hours between fractions ) x 30 fractions ( total dose : 45 Gy ) over 3 weeks , started on cycle 1 day 2 of chemotherapy 1.80 to 2.00 Gy fractions x 30 to 33 fractions ( total dose : 60 to 66 Gy ) <RT_DOSE-START> 1.5 Gy <RT_DOSE-END> fractions given <FractionFrequency-START> twice per day <FractionFrequency-END> ( 4 or more hours between fractions ) x 30 fractions ( total dose : 45 Gy ) over 3 weeks , started on cycle 1 day 2 of chemotherapy 1.8 Gy fractions x 25 fractions , for a total dose of 45 Gy . 1.7
DOSE-FXFREQ	, started on cycle 1 day 2 of chemotherapy 1.80 to 2.00 Gy fractions x 30 to 33 fractions ( total dose : 60 to 66 Gy ) 1.5 Gy fractions given <FractionFrequency-START> twice per day <FractionFrequency-END> ( 4 or more hours between fractions ) x 30 fractions ( total dose : <RT_DOSE-START> 45 Gy <RT_DOSE-END> ) over 3 weeks , started on cycle 1 day 2 of chemotherapy 1.8 Gy fractions x 25 fractions , for a total dose of 45 Gy . 1.7 Gy x 29 fractions , for a total dose of 49.3 Gy , starting on cycle 1 day 1 1.8 Gy
None	30 to 33 fractions ( total dose : 60 to 66 Gy ) 1.5 Gy fractions given <FractionFrequency-START> twice per day <FractionFrequency-END> ( 4 or more hours between fractions ) x 30 fractions ( total dose : 45 Gy ) over 3 weeks , started on cycle 1 day 2 of chemotherapy <RT_DOSE-START> 1.8 Gy <RT_DOSE-END> fractions x 25 fractions , for a total dose of 45 Gy . 1.7 Gy x 29 fractions , for a total dose of 49.3 Gy , starting on cycle 1 day 1 1.8 Gy per day x 28 fractions ( total dose : 50.4 Gy ) 172 cGy (
None	) 1.5 Gy fractions given <FractionFrequency-START> twice per day <FractionFrequency-END> ( 4 or more hours between fractions ) x 30 fractions ( total dose : 45 Gy ) over 3 weeks , started on cycle 1 day 2 of chemotherapy 1.8 Gy fractions x 25 fractions , for a total dose of <RT_DOSE-START> 45 Gy <RT_DOSE-END> . 1.7 Gy x 29 fractions , for a total dose of 49.3 Gy , starting on cycle 1 day 1 1.8 Gy per day x 28 fractions ( total dose : 50.4 Gy ) 172 cGy ( rads ) fractions x 25 fractions , given over 5 weeks for
None	fractions given <FractionFrequency-START> twice per day <FractionFrequency-END> ( 4 or more hours between fractions ) x 30 fractions ( total dose : 45 Gy ) over 3 weeks , started on cycle 1 day 2 of chemotherapy 1.8 Gy fractions x 25 fractions , for a total dose of 45 Gy . <RT_DOSE-START> 1.7 Gy <RT_DOSE-END> x 29 fractions , for a total dose of 49.3 Gy , starting on cycle 1 day 1 1.8 Gy per day x 28 fractions ( total dose : 50.4 Gy ) 172 cGy ( rads ) fractions x 25 fractions , given over 5 weeks for a total dose of
None	starting on cycle 1 day 1 1.8 Gy per day x 28 fractions ( total dose : 50.4 Gy ) 172 cGy ( rads ) fractions x 25 fractions , given over 5 weeks for a total dose of 4300 cGy ( 4300 rads ) , then coned-down boost of <RT_DOSE-START> 172 cGy <RT_DOSE-END> ( rads ) fractions x 10 fractions , given over 2 weeks for a dose of 1720 cGy ( rads ) , and a total cumulative dose of 6020 cGy ( rads ) 200 cGy fractions x 4 doses ( 8 Gy total ) in 2 Gy fractions <FractionFrequency-START> once per day <FractionFrequency-END>
None	50.4 Gy ) 172 cGy ( rads ) fractions x 25 fractions , given over 5 weeks for a total dose of 4300 cGy ( 4300 rads ) , then coned-down boost of 172 cGy ( rads ) fractions x 10 fractions , given over 2 weeks for a dose of <RT_DOSE-START> 1720 cGy <RT_DOSE-END> ( rads ) , and a total cumulative dose of 6020 cGy ( rads ) 200 cGy fractions x 4 doses ( 8 Gy total ) in 2 Gy fractions <FractionFrequency-START> once per day <FractionFrequency-END> x 4 = total dose of 8 Gy , without lung shielding 850 to 1020 cGy in
None	fractions , given over 5 weeks for a total dose of 4300 cGy ( 4300 rads ) , then coned-down boost of 172 cGy ( rads ) fractions x 10 fractions , given over 2 weeks for a dose of 1720 cGy ( rads ) , and a total cumulative dose of <RT_DOSE-START> 6020 cGy <RT_DOSE-END> ( rads ) 200 cGy fractions x 4 doses ( 8 Gy total ) in 2 Gy fractions <FractionFrequency-START> once per day <FractionFrequency-END> x 4 = total dose of 8 Gy , without lung shielding 850 to 1020 cGy in 5 to 6 fractions delivered on days - 3 to - 1
None	for a total dose of 4300 cGy ( 4300 rads ) , then coned-down boost of 172 cGy ( rads ) fractions x 10 fractions , given over 2 weeks for a dose of 1720 cGy ( rads ) , and a total cumulative dose of 6020 cGy ( rads ) <RT_DOSE-START> 200 cGy <RT_DOSE-END> fractions x 4 doses ( 8 Gy total ) in 2 Gy fractions <FractionFrequency-START> once per day <FractionFrequency-END> x 4 = total dose of 8 Gy , without lung shielding 850 to 1020 cGy in 5 to 6 fractions delivered on days - 3 to - 1 1.8 Gy fractions x 28
None	( 4300 rads ) , then coned-down boost of 172 cGy ( rads ) fractions x 10 fractions , given over 2 weeks for a dose of 1720 cGy ( rads ) , and a total cumulative dose of 6020 cGy ( rads ) 200 cGy fractions x 4 doses ( <RT_DOSE-START> 8 Gy <RT_DOSE-END> total ) in 2 Gy fractions <FractionFrequency-START> once per day <FractionFrequency-END> x 4 = total dose of 8 Gy , without lung shielding 850 to 1020 cGy in 5 to 6 fractions delivered on days - 3 to - 1 1.8 Gy fractions x 28 fractions ( total dose 2 Gy
DOSE-FXFREQ	coned-down boost of 172 cGy ( rads ) fractions x 10 fractions , given over 2 weeks for a dose of 1720 cGy ( rads ) , and a total cumulative dose of 6020 cGy ( rads ) 200 cGy fractions x 4 doses ( 8 Gy total ) in <RT_DOSE-START> 2 Gy <RT_DOSE-END> fractions <FractionFrequency-START> once per day <FractionFrequency-END> x 4 = total dose of 8 Gy , without lung shielding 850 to 1020 cGy in 5 to 6 fractions delivered on days - 3 to - 1 1.8 Gy fractions x 28 fractions ( total dose 2 Gy fractions x 25 fractions ( total
DOSE-FXFREQ	, given over 2 weeks for a dose of 1720 cGy ( rads ) , and a total cumulative dose of 6020 cGy ( rads ) 200 cGy fractions x 4 doses ( 8 Gy total ) in 2 Gy fractions <FractionFrequency-START> once per day <FractionFrequency-END> x 4 = total dose of <RT_DOSE-START> 8 Gy <RT_DOSE-END> , without lung shielding 850 to 1020 cGy in 5 to 6 fractions delivered on days - 3 to - 1 1.8 Gy fractions x 28 fractions ( total dose 2 Gy fractions x 25 fractions ( total dose 10 x 3.40 Gy fractions , five days per week
None	dose of 1720 cGy ( rads ) , and a total cumulative dose of 6020 cGy ( rads ) 200 cGy fractions x 4 doses ( 8 Gy total ) in 2 Gy fractions <FractionFrequency-START> once per day <FractionFrequency-END> x 4 = total dose of 8 Gy , without lung shielding 850 to <RT_DOSE-START> 850 to 1020 cGy <RT_DOSE-END> in 5 to 6 fractions delivered on days - 3 to - 1 1.8 Gy fractions x 28 fractions ( total dose 2 Gy fractions x 25 fractions ( total dose 10 x 3.40 Gy fractions , five days per week , for a total dose of 34 Gy
None	dose of 1720 cGy ( rads ) , and a total cumulative dose of 6020 cGy ( rads ) 200 cGy fractions x 4 doses ( 8 Gy total ) in 2 Gy fractions once per day x 4 = total dose of 8 Gy , without lung shielding <RT_DOSE-START> 850 to 1020 cGy <RT_DOSE-END> in 5 to 6 fractions delivered on days - 3 to - 1 1.8 Gy fractions x 28 fractions ( total dose 2 Gy fractions x 25 fractions ( total dose 10 x 3.40 Gy fractions , <FractionFrequency-START> five days per week , <FractionFrequency-END> for a total dose of 34 Gy
None	) 200 cGy fractions x 4 doses ( 8 Gy total ) in 2 Gy fractions <FractionFrequency-START> once per day <FractionFrequency-END> x 4 = total dose of 8 Gy , without lung shielding 850 to 1020 cGy in 5 to 6 fractions delivered on days - 3 to - 1 <RT_DOSE-START> 1.8 Gy <RT_DOSE-END> fractions x 28 fractions ( total dose 2 Gy fractions x 25 fractions ( total dose 10 x 3.40 Gy fractions , five days per week , for a total dose of 34 Gy 2.33 Gy fractions x 15 fractions for a total dose of 35 Gy 5.0 Gy
None	) 200 cGy fractions x 4 doses ( 8 Gy total ) in 2 Gy fractions once per day x 4 = total dose of 8 Gy , without lung shielding 850 to 1020 cGy in 5 to 6 fractions delivered on days - 3 to - 1 <RT_DOSE-START> 1.8 Gy <RT_DOSE-END> fractions x 28 fractions ( total dose 2 Gy fractions x 25 fractions ( total dose 10 x 3.40 Gy fractions , <FractionFrequency-START> five days per week , <FractionFrequency-END> for a total dose of 34 Gy 2.33 Gy fractions x 15 fractions for a total dose of 35 Gy 5.0 Gy
None	Gy total ) in 2 Gy fractions <FractionFrequency-START> once per day <FractionFrequency-END> x 4 = total dose of 8 Gy , without lung shielding 850 to 1020 cGy in 5 to 6 fractions delivered on days - 3 to - 1 1.8 Gy fractions x 28 fractions ( total dose <RT_DOSE-START> 2 Gy <RT_DOSE-END> fractions x 25 fractions ( total dose 10 x 3.40 Gy fractions , five days per week , for a total dose of 34 Gy 2.33 Gy fractions x 15 fractions for a total dose of 35 Gy 5.0 Gy once per day for a total of 5 fractions (
None	Gy total ) in 2 Gy fractions once per day x 4 = total dose of 8 Gy , without lung shielding 850 to 1020 cGy in 5 to 6 fractions delivered on days - 3 to - 1 1.8 Gy fractions x 28 fractions ( total dose <RT_DOSE-START> 2 Gy <RT_DOSE-END> fractions x 25 fractions ( total dose 10 x 3.40 Gy fractions , <FractionFrequency-START> five days per week , <FractionFrequency-END> for a total dose of 34 Gy 2.33 Gy fractions x 15 fractions for a total dose of 35 Gy 5.0 Gy once per day for a total of 5 fractions (
None	Gy total ) in 2 Gy fractions once per day x 4 = total dose of 8 Gy , without lung shielding 850 to 1020 cGy in 5 to 6 fractions delivered on days - 3 to - 1 1.8 Gy fractions x 28 fractions ( total dose <RT_DOSE-START> 2 Gy <RT_DOSE-END> fractions x 25 fractions ( total dose 10 x 3.40 Gy fractions , five days per week , for a total dose of 34 Gy 2.33 Gy fractions x 15 fractions for a total dose of 35 Gy 5.0 Gy <FractionFrequency-START> once per day <FractionFrequency-END> for a total of 5 fractions (
DOSE-FXFREQ	4 = total dose of 8 Gy , without lung shielding 850 to 1020 cGy in 5 to 6 fractions delivered on days - 3 to - 1 1.8 Gy fractions x 28 fractions ( total dose 2 Gy fractions x 25 fractions ( total dose 10 x <RT_DOSE-START> 3.40 Gy <RT_DOSE-END> fractions , <FractionFrequency-START> five days per week , <FractionFrequency-END> for a total dose of 34 Gy 2.33 Gy fractions x 15 fractions for a total dose of 35 Gy 5.0 Gy once per day for a total of 5 fractions ( total dose : 25 Gy ) 2 Gy fractions x 33
None	4 = total dose of 8 Gy , without lung shielding 850 to 1020 cGy in 5 to 6 fractions delivered on days - 3 to - 1 1.8 Gy fractions x 28 fractions ( total dose 2 Gy fractions x 25 fractions ( total dose 10 x <RT_DOSE-START> 3.40 Gy <RT_DOSE-END> fractions , five days per week , for a total dose of 34 Gy 2.33 Gy fractions x 15 fractions for a total dose of 35 Gy 5.0 Gy <FractionFrequency-START> once per day <FractionFrequency-END> for a total of 5 fractions ( total dose : 25 Gy ) 2 Gy fractions x 33
DOSE-FXFREQ	1020 cGy in 5 to 6 fractions delivered on days - 3 to - 1 1.8 Gy fractions x 28 fractions ( total dose 2 Gy fractions x 25 fractions ( total dose 10 x 3.40 Gy fractions , <FractionFrequency-START> five days per week , <FractionFrequency-END> for a total dose of <RT_DOSE-START> 34 Gy <RT_DOSE-END> 2.33 Gy fractions x 15 fractions for a total dose of 35 Gy 5.0 Gy once per day for a total of 5 fractions ( total dose : 25 Gy ) 2 Gy fractions x 33 fractions ( total dose : 66 Gy ) . See Chan et al
None	1020 cGy in 5 to 6 fractions delivered on days - 3 to - 1 1.8 Gy fractions x 28 fractions ( total dose 2 Gy fractions x 25 fractions ( total dose 10 x 3.40 Gy fractions , five days per week , for a total dose of <RT_DOSE-START> 34 Gy <RT_DOSE-END> 2.33 Gy fractions x 15 fractions for a total dose of 35 Gy 5.0 Gy <FractionFrequency-START> once per day <FractionFrequency-END> for a total of 5 fractions ( total dose : 25 Gy ) 2 Gy fractions x 33 fractions ( total dose : 66 Gy ) . See Chan et al
None	5 to 6 fractions delivered on days - 3 to - 1 1.8 Gy fractions x 28 fractions ( total dose 2 Gy fractions x 25 fractions ( total dose 10 x 3.40 Gy fractions , <FractionFrequency-START> five days per week , <FractionFrequency-END> for a total dose of 34 Gy <RT_DOSE-START> 2.33 Gy <RT_DOSE-END> fractions x 15 fractions for a total dose of 35 Gy 5.0 Gy once per day for a total of 5 fractions ( total dose : 25 Gy ) 2 Gy fractions x 33 fractions ( total dose : 66 Gy ) . See Chan et al . 2005
None	5 to 6 fractions delivered on days - 3 to - 1 1.8 Gy fractions x 28 fractions ( total dose 2 Gy fractions x 25 fractions ( total dose 10 x 3.40 Gy fractions , five days per week , for a total dose of 34 Gy <RT_DOSE-START> 2.33 Gy <RT_DOSE-END> fractions x 15 fractions for a total dose of 35 Gy 5.0 Gy <FractionFrequency-START> once per day <FractionFrequency-END> for a total of 5 fractions ( total dose : 25 Gy ) 2 Gy fractions x 33 fractions ( total dose : 66 Gy ) . See Chan et al . 2005
None	1 1.8 Gy fractions x 28 fractions ( total dose 2 Gy fractions x 25 fractions ( total dose 10 x 3.40 Gy fractions , <FractionFrequency-START> five days per week , <FractionFrequency-END> for a total dose of 34 Gy 2.33 Gy fractions x 15 fractions for a total dose of <RT_DOSE-START> 35 Gy <RT_DOSE-END> 5.0 Gy once per day for a total of 5 fractions ( total dose : 25 Gy ) 2 Gy fractions x 33 fractions ( total dose : 66 Gy ) . See Chan et al . 2005 for additional information about boost doses . 2.10 Gy fractions
None	1 1.8 Gy fractions x 28 fractions ( total dose 2 Gy fractions x 25 fractions ( total dose 10 x 3.40 Gy fractions , five days per week , for a total dose of 34 Gy 2.33 Gy fractions x 15 fractions for a total dose of <RT_DOSE-START> 35 Gy <RT_DOSE-END> 5.0 Gy <FractionFrequency-START> once per day <FractionFrequency-END> for a total of 5 fractions ( total dose : 25 Gy ) 2 Gy fractions x 33 fractions ( total dose : 66 Gy ) . See Chan et al . 2005 for additional information about boost doses . 2.10 Gy fractions
None	Gy fractions x 28 fractions ( total dose 2 Gy fractions x 25 fractions ( total dose 10 x 3.40 Gy fractions , <FractionFrequency-START> five days per week , <FractionFrequency-END> for a total dose of 34 Gy 2.33 Gy fractions x 15 fractions for a total dose of 35 Gy <RT_DOSE-START> 5.0 Gy <RT_DOSE-END> once per day for a total of 5 fractions ( total dose : 25 Gy ) 2 Gy fractions x 33 fractions ( total dose : 66 Gy ) . See Chan et al . 2005 for additional information about boost doses . 2.10 Gy fractions x 25 fractions
DOSE-FXFREQ	Gy fractions x 28 fractions ( total dose 2 Gy fractions x 25 fractions ( total dose 10 x 3.40 Gy fractions , five days per week , for a total dose of 34 Gy 2.33 Gy fractions x 15 fractions for a total dose of 35 Gy <RT_DOSE-START> 5.0 Gy <RT_DOSE-END> <FractionFrequency-START> once per day <FractionFrequency-END> for a total of 5 fractions ( total dose : 25 Gy ) 2 Gy fractions x 33 fractions ( total dose : 66 Gy ) . See Chan et al . 2005 for additional information about boost doses . 2.10 Gy fractions x 25 fractions
None	( total dose 10 x 3.40 Gy fractions , <FractionFrequency-START> five days per week , <FractionFrequency-END> for a total dose of 34 Gy 2.33 Gy fractions x 15 fractions for a total dose of 35 Gy 5.0 Gy once per day for a total of 5 fractions ( total dose : <RT_DOSE-START> 25 Gy <RT_DOSE-END> ) 2 Gy fractions x 33 fractions ( total dose : 66 Gy ) . See Chan et al . 2005 for additional information about boost doses . 2.10 Gy fractions x 25 fractions over 5 weeks , given during cycle 1 of chemotherapy ( total dose : 52.5
DOSE-FXFREQ	( total dose 10 x 3.40 Gy fractions , five days per week , for a total dose of 34 Gy 2.33 Gy fractions x 15 fractions for a total dose of 35 Gy 5.0 Gy <FractionFrequency-START> once per day <FractionFrequency-END> for a total of 5 fractions ( total dose : <RT_DOSE-START> 25 Gy <RT_DOSE-END> ) 2 Gy fractions x 33 fractions ( total dose : 66 Gy ) . See Chan et al . 2005 for additional information about boost doses . 2.10 Gy fractions x 25 fractions over 5 weeks , given during cycle 1 of chemotherapy ( total dose : 52.5
None	10 x 3.40 Gy fractions , <FractionFrequency-START> five days per week , <FractionFrequency-END> for a total dose of 34 Gy 2.33 Gy fractions x 15 fractions for a total dose of 35 Gy 5.0 Gy once per day for a total of 5 fractions ( total dose : 25 Gy ) <RT_DOSE-START> 2 Gy <RT_DOSE-END> fractions x 33 fractions ( total dose : 66 Gy ) . See Chan et al . 2005 for additional information about boost doses . 2.10 Gy fractions x 25 fractions over 5 weeks , given during cycle 1 of chemotherapy ( total dose : 52.5 Gy ) 2
None	10 x 3.40 Gy fractions , five days per week , for a total dose of 34 Gy 2.33 Gy fractions x 15 fractions for a total dose of 35 Gy 5.0 Gy <FractionFrequency-START> once per day <FractionFrequency-END> for a total of 5 fractions ( total dose : 25 Gy ) <RT_DOSE-START> 2 Gy <RT_DOSE-END> fractions x 33 fractions ( total dose : 66 Gy ) . See Chan et al . 2005 for additional information about boost doses . 2.10 Gy fractions x 25 fractions over 5 weeks , given during cycle 1 of chemotherapy ( total dose : 52.5 Gy ) 2
None	, for a total dose of 34 Gy 2.33 Gy fractions x 15 fractions for a total dose of 35 Gy 5.0 Gy <FractionFrequency-START> once per day <FractionFrequency-END> for a total of 5 fractions ( total dose : 25 Gy ) 2 Gy fractions x 33 fractions ( total dose : <RT_DOSE-START> 66 Gy <RT_DOSE-END> ) . See Chan et al . 2005 for additional information about boost doses . 2.10 Gy fractions x 25 fractions over 5 weeks , given during cycle 1 of chemotherapy ( total dose : 52.5 Gy ) 2 Gy fractions x 27 fractions ( total dose : 54
None	35 Gy 5.0 Gy <FractionFrequency-START> once per day <FractionFrequency-END> for a total of 5 fractions ( total dose : 25 Gy ) 2 Gy fractions x 33 fractions ( total dose : 66 Gy ) . See Chan et al . 2005 for additional information about boost doses . <RT_DOSE-START> 2.10 Gy <RT_DOSE-END> fractions x 25 fractions over 5 weeks , given during cycle 1 of chemotherapy ( total dose : 52.5 Gy ) 2 Gy fractions x 27 fractions ( total dose : 54 Gy ) , given 5 times per week , with boost to areas at high risk for malignant dissemination or
None	35 Gy 5.0 Gy once per day for a total of 5 fractions ( total dose : 25 Gy ) 2 Gy fractions x 33 fractions ( total dose : 66 Gy ) . See Chan et al . 2005 for additional information about boost doses . <RT_DOSE-START> 2.10 Gy <RT_DOSE-END> fractions x 25 fractions over 5 weeks , given during cycle 1 of chemotherapy ( total dose : 52.5 Gy ) 2 Gy fractions x 27 fractions ( total dose : 54 Gy ) , given <FractionFrequency-START> 5 times per week <FractionFrequency-END> , with boost to areas at high risk for malignant dissemination or
None	) 2 Gy fractions x 33 fractions ( total dose : 66 Gy ) . See Chan et al . 2005 for additional information about boost doses . 2.10 Gy fractions x 25 fractions over 5 weeks , given during cycle 1 of chemotherapy ( total dose : <RT_DOSE-START> 52.5 Gy <RT_DOSE-END> ) 2 Gy fractions x 27 fractions ( total dose : 54 Gy ) , given <FractionFrequency-START> 5 times per week <FractionFrequency-END> , with boost to areas at high risk for malignant dissemination or that had inadequate resection margins of 2 Gy fractions x 6 fractions ( boost dose : 12 Gy )
DOSE-FXFREQ	fractions x 33 fractions ( total dose : 66 Gy ) . See Chan et al . 2005 for additional information about boost doses . 2.10 Gy fractions x 25 fractions over 5 weeks , given during cycle 1 of chemotherapy ( total dose : 52.5 Gy ) <RT_DOSE-START> 2 Gy <RT_DOSE-END> fractions x 27 fractions ( total dose : 54 Gy ) , given <FractionFrequency-START> 5 times per week <FractionFrequency-END> , with boost to areas at high risk for malignant dissemination or that had inadequate resection margins of 2 Gy fractions x 6 fractions ( boost dose : 12 Gy ) 1.5 Gy fractions given
